M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Total_Sales,Date
0.0,0.0,0.0,3.75,0.0,0.0,0.416666667,0.0,2017,1,20,Saturday,4.166666667,2017-01-21
0.416666667,0.1375,0.0,5.416666667,0.833333333,0.416666667,0.416666667,0.0,2017,1,21,Saturday,7.637500001,2017-01-21
0.0,0.0,0.416666667,4.25,2.083333333,0.0,0.0,0.416666667,2017,1,22,Saturday,7.166666667,2017-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Saturday,0.0,2017-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.833333333,0.0,0.0,0.0,0.0,2017,1,8,Sunday,0.833333333,2017-01-22
0.0,0.0,0.0,2.083333333,0.833333333,0.0,0.0,0.0,2017,1,9,Sunday,2.916666666,2017-01-22
0.0,0.0,0.416666667,1.666666667,0.416666667,0.0,1.25,0.0,2017,1,10,Sunday,3.750000001,2017-01-22
0.0,0.416666667,0.833333333,2.083333333,0.416666667,0.0,0.0,0.416666667,2017,1,11,Sunday,4.166666667,2017-01-22
1.25,0.691666667,0.958333333,1.25,1.666666667,0.0,0.416666667,0.0,2017,1,12,Sunday,6.233333334000001,2017-01-22
0.0,0.0,0.0,4.583333333,2.5,0.0,0.0,0.0,2017,1,13,Sunday,7.083333333,2017-01-22
0.0,0.558333333,0.416666667,0.416666667,1.25,0.0,0.0,0.416666667,2017,1,14,Sunday,3.058333334,2017-01-22
0.416666667,0.833333333,0.0,2.083333333,2.083333333,0.833333333,4.166666667,0.416666667,2017,1,15,Sunday,10.833333333,2017-01-22
0.833333333,0.416666667,0.0,0.0,1.25,0.416666667,0.0,0.0,2017,1,16,Sunday,2.916666667,2017-01-22
0.0,0.0,0.833333333,1.416666667,2.083333333,0.0,0.0,0.0,2017,1,17,Sunday,4.333333333000001,2017-01-22
0.416666667,0.416666667,0.833333333,3.020833333,1.25,0.0,2.5,0.0,2017,1,18,Sunday,8.4375,2017-01-22
0.0,0.0,0.416666667,8.416666667,1.666666667,0.0,0.833333333,0.0,2017,1,19,Sunday,11.333333334,2017-01-22
1.179166667,0.554166667,0.0,0.541666667,1.25,0.0,0.0,0.416666667,2017,1,20,Sunday,3.941666668,2017-01-22
0.416666667,0.833333333,0.416666667,4.666666667,1.666666667,0.0,0.0,0.0,2017,1,21,Sunday,8.000000001,2017-01-22
0.0,0.286666667,0.0,3.958333333,0.833333333,0.0,0.0,0.0,2017,1,22,Sunday,5.078333333,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Sunday,0.0,2017-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Monday,0.0,2017-01-23
0.0,0.416666667,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Monday,0.416666667,2017-01-23
0.0,0.416666667,0.0,2.916666667,3.75,0.0,0.0,0.0,2017,1,9,Monday,7.083333334,2017-01-23
0.416666667,0.0,0.0,2.083333333,0.416666667,0.0,0.0,0.0,2017,1,10,Monday,2.916666667,2017-01-23
0.416666667,0.558333333,1.25,2.083333333,0.416666667,0.0,0.0,0.833333333,2017,1,11,Monday,5.558333333,2017-01-23
0.833333333,0.0,0.416666667,4.166666667,2.916666667,0.0,0.0,0.0,2017,1,12,Monday,8.333333334,2017-01-23
0.416666667,0.416666667,0.833333333,5.416666667,0.0,0.0,0.0,0.416666667,2017,1,13,Monday,7.500000001000001,2017-01-23
1.3875,0.833333333,0.0,0.666666667,1.666666667,0.0,0.416666667,0.0,2017,1,14,Monday,4.970833334,2017-01-23
0.416666667,0.471666667,0.833333333,1.666666667,0.833333333,0.0,0.0,0.0,2017,1,15,Monday,4.221666667,2017-01-23
0.0,0.416666667,0.833333333,0.833333333,0.833333333,0.0,0.0,0.0,2017,1,16,Monday,2.916666666,2017-01-23
0.0,0.0,1.25,1.791666667,0.416666667,0.0,0.0,0.0,2017,1,17,Monday,3.458333334,2017-01-23
0.0,0.141666667,0.0,3.333333333,0.416666667,0.0,2.083333333,0.416666667,2017,1,18,Monday,6.391666667,2017-01-23
0.833333333,0.416666667,0.416666667,3.083333333,1.666666667,0.0,0.0,0.0,2017,1,19,Monday,6.416666667,2017-01-23
0.416666667,0.416666667,0.041666667,6.666666667,2.5,0.0,0.0,0.0,2017,1,20,Monday,10.041666668,2017-01-23
0.0,0.0,0.416666667,6.458333333,0.0,0.833333333,0.0,0.0,2017,1,21,Monday,7.708333333,2017-01-23
0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,0.0,2017,1,22,Monday,0.583333333,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Monday,0.0,2017-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Tuesday,0.0,2017-01-24
0.0,0.0,0.0,0.416666667,0.0,0.0,0.0,0.0,2017,1,8,Tuesday,0.416666667,2017-01-24
0.416666667,0.1375,0.416666667,1.666666667,1.25,0.0,0.0,0.0,2017,1,9,Tuesday,3.887500001,2017-01-24
0.0,0.0,0.416666667,0.833333333,1.25,0.0,0.0,0.0,2017,1,10,Tuesday,2.5,2017-01-24
0.1375,0.0,0.083333333,5.416666667,0.416666667,0.0,4.166666667,0.416666667,2017,1,11,Tuesday,10.637500001,2017-01-24
0.833333333,0.554166667,0.125,3.333333333,0.0,0.0,2.083333333,0.0,2017,1,12,Tuesday,6.929166666,2017-01-24
1.391666667,0.0,1.333333333,3.416666667,0.833333333,0.0,0.0,0.416666667,2017,1,13,Tuesday,7.391666666999999,2017-01-24
0.0,0.0,0.958333333,3.958333333,0.416666667,0.0,0.833333333,0.416666667,2017,1,14,Tuesday,6.583333333000001,2017-01-24
0.0,0.4675,2.083333333,3.333333333,1.666666667,0.0,0.0,0.0,2017,1,15,Tuesday,7.550833333000001,2017-01-24
0.416666667,1.25,0.416666667,3.333333333,1.25,0.0,2.083333333,0.416666667,2017,1,16,Tuesday,9.166666667,2017-01-24
0.416666667,0.416666667,0.0,4.083333333,0.833333333,0.0,0.0,0.416666667,2017,1,17,Tuesday,6.166666666999999,2017-01-24
0.0,0.833333333,2.208333333,2.916666667,0.0,0.0,0.0,0.416666667,2017,1,18,Tuesday,6.375000000000001,2017-01-24
1.25,0.833333333,1.666666667,0.0,0.416666667,0.0,0.0,0.0,2017,1,19,Tuesday,4.166666667,2017-01-24
0.0,0.416666667,0.416666667,6.083333333,0.833333333,0.0,0.833333333,0.0,2017,1,20,Tuesday,8.583333332999999,2017-01-24
1.25,0.445,0.833333333,0.875,1.666666667,0.0,0.0,0.416666667,2017,1,21,Tuesday,5.486666667000001,2017-01-24
0.0,0.416666667,0.0,0.416666667,0.0,0.0,0.0,0.0,2017,1,22,Tuesday,0.833333334,2017-01-24
0.0,0.0,0.0,0.0,0.416666667,0.0,0.0,0.0,2017,1,23,Tuesday,0.416666667,2017-01-24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Wednesday,0.0,2017-01-25
0.0,0.0,1.25,0.833333333,0.416666667,0.0,2.083333333,0.0,2017,1,9,Wednesday,4.583333333000001,2017-01-25
0.416666667,0.416666667,0.0,5.0,2.916666667,0.0,0.0,0.0,2017,1,10,Wednesday,8.750000001,2017-01-25
0.833333333,1.25,0.0,4.333333333,2.5,0.0,4.166666667,0.625,2017,1,11,Wednesday,13.708333333,2017-01-25
1.25,0.0,1.666666667,6.25,2.083333333,0.0,0.0,0.416666667,2017,1,12,Wednesday,11.666666667,2017-01-25
0.0,0.279166667,1.333333333,3.833333333,3.75,0.833333333,0.0,0.0,2017,1,13,Wednesday,10.029166666,2017-01-25
0.0,0.0,2.5,2.166666667,2.083333333,0.833333333,0.0,0.0,2017,1,14,Wednesday,7.583333333,2017-01-25
0.833333333,0.0,0.083333333,6.25,2.083333333,0.0,2.083333333,0.0,2017,1,15,Wednesday,11.333333332,2017-01-25
0.416666667,0.970833333,0.0,0.416666667,0.416666667,0.416666667,0.833333333,0.0,2017,1,16,Wednesday,3.470833334,2017-01-25
0.1375,0.416666667,0.0,1.5625,0.416666667,0.0,2.083333333,0.0,2017,1,17,Wednesday,4.6166666670000005,2017-01-25
1.391666667,0.0,0.416666667,6.791666667,0.833333333,0.0,2.083333333,0.0,2017,1,18,Wednesday,11.516666667,2017-01-25
0.416666667,0.941666667,0.0,5.0,0.833333333,0.0,0.416666667,0.0,2017,1,19,Wednesday,7.608333334,2017-01-25
0.833333333,0.416666667,0.416666667,2.916666667,0.416666667,0.0,0.0,0.0,2017,1,20,Wednesday,5.000000001,2017-01-25
0.416666667,0.416666667,0.0,2.083333333,0.0,0.0,0.0,1.25,2017,1,21,Wednesday,4.166666667,2017-01-25
0.833333333,0.0,0.0,3.75,0.0,0.0,0.0,0.0,2017,1,22,Wednesday,4.583333333,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Wednesday,0.0,2017-01-25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Thursday,0.0,2017-01-26
0.1375,0.0,0.0,1.25,0.416666667,0.0,0.0,0.0,2017,1,9,Thursday,1.804166667,2017-01-26
1.808333333,0.266666667,0.833333333,1.0,1.25,0.0,0.0,0.0,2017,1,10,Thursday,5.158333333,2017-01-26
0.141666667,0.8875,0.416666667,2.916666667,0.416666667,0.0,2.083333333,0.0,2017,1,11,Thursday,6.862500001000001,2017-01-26
0.1375,0.0,0.833333333,4.708333333,1.666666667,0.0,0.0,0.0,2017,1,12,Thursday,7.345833333,2017-01-26
0.975,0.558333333,0.416666667,2.333333333,2.5,0.0,0.0,0.0,2017,1,13,Thursday,6.783333333,2017-01-26
0.416666667,0.0,0.0,1.916666667,0.0,0.0,2.916666667,0.0,2017,1,14,Thursday,5.250000001,2017-01-26
0.416666667,0.1375,0.416666667,1.25,2.916666667,0.0,0.0,0.0,2017,1,15,Thursday,5.137500000999999,2017-01-26
0.416666667,0.0,2.666666667,7.083333333,0.833333333,0.0,2.083333333,0.0,2017,1,16,Thursday,13.083333333,2017-01-26
0.416666667,0.416666667,0.0,4.166666667,0.416666667,0.0,0.0,0.0,2017,1,17,Thursday,5.416666668,2017-01-26
0.416666667,0.874583333,0.0,1.25,1.666666667,0.833333333,0.0,0.0,2017,1,18,Thursday,5.04125,2017-01-26
0.0,0.833333333,0.416666667,2.083333333,0.833333333,0.0,0.416666667,0.0,2017,1,19,Thursday,4.583333333000001,2017-01-26
0.0,0.833333333,0.625,1.666666667,0.833333333,0.0,0.833333333,0.0,2017,1,20,Thursday,4.791666666,2017-01-26
0.554166667,0.0,0.416666667,2.916666667,0.0,0.0,0.0,0.0,2017,1,21,Thursday,3.887500001,2017-01-26
0.141666667,0.416666667,0.0,2.083333333,0.0,0.0,0.0,0.0,2017,1,22,Thursday,2.641666667,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Thursday,0.0,2017-01-26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Friday,0.0,2017-01-27
0.208333333,0.554166667,0.083333333,2.083333333,0.833333333,0.0,0.833333333,0.416666667,2017,1,9,Friday,5.012499999,2017-01-27
1.666666667,0.416666667,0.5,1.25,1.25,0.0,0.0,0.416666667,2017,1,10,Friday,5.500000001000001,2017-01-27
0.833333333,1.25,0.416666667,3.75,1.25,0.0,0.0,0.0,2017,1,11,Friday,7.5,2017-01-27
1.391666667,0.1375,0.833333333,8.333333333,2.5,0.833333333,0.416666667,0.0,2017,1,12,Friday,14.445833333,2017-01-27
1.666666667,0.0,0.416666667,3.333333333,3.75,0.0,2.5,0.0,2017,1,13,Friday,11.666666667,2017-01-27
0.416666667,0.833333333,0.416666667,1.875,3.75,0.833333333,0.0,0.416666667,2017,1,14,Friday,8.541666667,2017-01-27
0.0,0.0,0.833333333,2.083333333,3.75,0.416666667,0.0,0.0,2017,1,15,Friday,7.083333333000001,2017-01-27
0.416666667,0.833333333,0.416666667,2.9425,0.0,0.0,5.0,0.0,2017,1,16,Friday,9.609166667,2017-01-27
0.416666667,1.29125,0.0,1.916666667,0.416666667,0.0,0.416666667,0.0,2017,1,17,Friday,4.457916668000001,2017-01-27
0.0,0.691666667,0.0,1.333333333,0.0,0.0,0.0,0.0,2017,1,18,Friday,2.025,2017-01-27
0.416666667,0.0,0.416666667,3.916666667,0.416666667,0.0,0.0,0.0,2017,1,19,Friday,5.166666668,2017-01-27
0.0,0.7,0.416666667,5.0,1.25,0.0,0.0,0.0,2017,1,20,Friday,7.366666667,2017-01-27
0.416666667,0.416666667,0.416666667,1.875,1.666666667,0.0,0.0,0.0,2017,1,21,Friday,4.791666668,2017-01-27
0.0,0.416666667,0.0,2.916666667,0.416666667,0.0,0.416666667,0.0,2017,1,22,Friday,4.166666668,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Friday,0.0,2017-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Saturday,0.0,2017-01-28
0.0,0.0,0.0,3.333333333,0.416666667,0.0,0.0,0.0,2017,1,9,Saturday,3.75,2017-01-28
0.0,0.833333333,0.833333333,1.666666667,1.25,0.0,0.0,0.0,2017,1,10,Saturday,4.583333333000001,2017-01-28
0.1375,0.7,0.416666667,3.75,0.416666667,0.0,0.0,0.416666667,2017,1,11,Saturday,5.837500001,2017-01-28
1.25,0.416666667,0.0,0.833333333,1.25,0.0,0.0,0.0,2017,1,12,Saturday,3.75,2017-01-28
0.416666667,0.416666667,0.0,3.75,0.0,0.0,0.0,0.0,2017,1,13,Saturday,4.583333334,2017-01-28
1.25,1.3875,0.0,5.833333333,1.25,0.0,1.666666667,0.0,2017,1,14,Saturday,11.3875,2017-01-28
0.833333333,0.416666667,0.416666667,0.0,0.0,0.0,0.0,0.0,2017,1,15,Saturday,1.666666667,2017-01-28
0.554166667,0.554166667,0.0,0.416666667,0.833333333,0.0,0.0,0.0,2017,1,16,Saturday,2.358333334,2017-01-28
0.279166667,0.0,0.0,0.416666667,0.833333333,0.0,0.0,0.0,2017,1,17,Saturday,1.529166667,2017-01-28
0.0,0.0,0.0,0.833333333,1.25,0.0,0.0,0.0,2017,1,18,Saturday,2.083333333,2017-01-28
1.25,0.0,0.0,1.25,0.833333333,0.0,0.0,0.0,2017,1,19,Saturday,3.333333333,2017-01-28
0.0,0.1375,0.041666667,2.5,0.0,0.0,0.0,0.416666667,2017,1,20,Saturday,3.095833334,2017-01-28
0.0,0.833333333,0.541666667,3.333333333,0.833333333,0.0,0.0,0.0,2017,1,21,Saturday,5.541666666,2017-01-28
0.0,0.416666667,0.0,4.166666667,0.0,0.0,0.0,0.416666667,2017,1,22,Saturday,5.000000001000001,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Saturday,0.0,2017-01-28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Sunday,0.0,2017-01-29
0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,2017,1,8,Sunday,1.25,2017-01-29
0.0,0.141666667,0.083333333,0.833333333,0.833333333,0.0,0.0,0.0,2017,1,9,Sunday,1.891666666,2017-01-29
0.0,0.416666667,1.25,7.083333333,0.0,0.0,1.25,0.416666667,2017,1,10,Sunday,10.416666667,2017-01-29
1.25,0.416666667,1.25,0.416666667,2.5,0.0,0.0,0.833333333,2017,1,11,Sunday,6.666666666999999,2017-01-29
0.0,0.554166667,0.416666667,0.833333333,1.25,0.416666667,3.333333333,0.416666667,2017,1,12,Sunday,7.220833334000001,2017-01-29
0.0,0.975,0.833333333,7.083333333,1.666666667,0.0,0.0,0.0,2017,1,13,Sunday,10.558333332999998,2017-01-29
0.416666667,0.558333333,0.416666667,2.916666667,2.916666667,0.0,4.583333333,0.0,2017,1,14,Sunday,11.808333334,2017-01-29
1.25,0.416666667,0.0,2.916666667,0.416666667,0.416666667,0.0,0.416666667,2017,1,15,Sunday,5.833333335000001,2017-01-29
0.416666667,0.0,0.0,5.416666667,1.25,0.0,0.0,0.0,2017,1,16,Sunday,7.083333334000001,2017-01-29
0.0,0.416666667,0.083333333,4.208333333,0.833333333,0.833333333,0.0,0.0,2017,1,17,Sunday,6.374999998999999,2017-01-29
0.0,1.3875,0.0,5.0,0.0,0.0,0.0,0.416666667,2017,1,18,Sunday,6.8041666670000005,2017-01-29
0.416666667,0.416666667,0.833333333,2.916666667,1.25,0.416666667,0.416666667,0.416666667,2017,1,19,Sunday,7.083333335000001,2017-01-29
0.416666667,0.833333333,0.166666667,7.5,2.5,0.416666667,0.0,0.0,2017,1,20,Sunday,11.833333334,2017-01-29
0.0,0.416666667,0.0,2.041666667,0.0,0.0,0.0,0.416666667,2017,1,21,Sunday,2.875000001,2017-01-29
0.975,0.833333333,0.0,3.75,0.416666667,0.0,0.0,0.0,2017,1,22,Sunday,5.9750000000000005,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Sunday,0.0,2017-01-29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,8,Monday,0.0,2017-01-30
0.416666667,0.1375,0.0,2.5,0.0,0.0,0.0,0.0,2017,1,9,Monday,3.054166667,2017-01-30
0.0,0.558333333,0.0,0.958333333,3.333333333,1.25,0.416666667,1.25,2017,1,10,Monday,7.766666666,2017-01-30
1.666666667,0.416666667,2.5,0.958333333,1.25,0.0,2.083333333,0.0,2017,1,11,Monday,8.875,2017-01-30
1.666666667,0.558333333,0.0,1.25,2.5,0.0,2.083333333,0.0,2017,1,12,Monday,8.058333333,2017-01-30
1.808333333,0.0,0.083333333,1.375,0.0,0.0,0.0,0.0,2017,1,13,Monday,3.266666666,2017-01-30
0.416666667,0.0125,1.083333333,6.25,2.5,0.0,0.0,0.0,2017,1,14,Monday,10.2625,2017-01-30
0.0,0.0,0.5,2.2,1.666666667,0.0,0.0,0.0,2017,1,15,Monday,4.3666666670000005,2017-01-30
0.833333333,0.0,0.0,1.458333333,1.25,1.666666667,0.0,0.416666667,2017,1,16,Monday,5.625,2017-01-30
0.0,0.416666667,0.416666667,1.833333333,0.416666667,0.833333333,2.083333333,0.0,2017,1,17,Monday,6.0,2017-01-30
0.833333333,1.391666667,0.625,2.916666667,1.25,0.0,0.0,1.666666667,2017,1,18,Monday,8.683333334,2017-01-30
0.0,0.457916667,0.958333333,5.025833333,0.833333333,0.0,0.416666667,0.0,2017,1,19,Monday,7.692083332999999,2017-01-30
0.416666667,0.0,0.416666667,3.791666667,0.416666667,0.416666667,0.0,0.416666667,2017,1,20,Monday,5.875000002000001,2017-01-30
0.0,0.416666667,0.0,5.0,0.833333333,0.0,0.0,0.0,2017,1,21,Monday,6.25,2017-01-30
0.0,1.25,0.416666667,0.0,0.833333333,0.0,0.0,0.416666667,2017,1,22,Monday,2.916666667,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,23,Monday,0.0,2017-01-30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,1,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,2,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,3,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,4,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,5,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,6,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,7,Tuesday,0.0,2017-01-31
0.0,0.0,0.0,0.416666667,0.0,0.0,0.0,0.0,2017,1,8,Tuesday,0.416666667,2017-01-31
0.0,0.0,0.416666667,0.416666667,0.416666667,0.0,0.0,0.0,2017,1,9,Tuesday,1.250000001,2017-01-31
